Taxon_ID	Taxon_Name	Taxonomic_Level	Total_Reads	Abundance_Percentage
O	25142	        SBR1031	6	8	  0.00
F	25143	          A4b	2	2	  0.00
O	25133	        Caldilineales	0	7	  0.00
F	25134	          Caldilineaceae	0	7	  0.00
G	25137	            uncultured	6	6	  0.00
G	25136	            Litorilinea	1	1	  0.00
O	25120	        1-20	1	1	  0.00
O	25127	        Ardenticatenales	0	1	  0.00
F	25131	          uncultured	1	1	  0.00
O	25141	        RBG-13-54-9	1	1	  0.00
O	25146	        SJA-15	1	1	  0.00
C	1411	      Chloroflexia	0	9	  0.00
O	25163	        Thermomicrobiales	0	4	  0.00
F	25165	          JG30-KF-CM45	4	4	  0.00
O	11231	        Kallotenuales	0	3	  0.00
F	11232	          AKIW781	3	3	  0.00
O	1413	        Chloroflexales	0	2	  0.00
F	1422	          Roseiflexaceae	0	2	  0.00
G	25157	            Kouleothrix	1	1	  0.00
G	25158	            uncultured	1	1	  0.00
C	1428	      Dehalococcoidia	0	5	  0.00
O	1429	        Dehalococcoidales	0	2	  0.00
F	1435	          uncultured	2	2	  0.00
O	1439	        GIF9	0	1	  0.00
F	25177	          AB-539-J10	0	1	  0.00
G	25179	            SCGC-AB-539-J10	1	1	  0.00
O	25185	        SAR202 clade	1	1	  0.00
O	1443	        vadinBA26	1	1	  0.00
C	1448	      KD4-96	2	2	  0.00
C	1479	      SHA-26	1	1	  0.00
C	25203	      TK17	1	1	  0.00
C	1450	      Ktedonobacteria	0	1	  0.00
O	1470	        MVP-21	1	1	  0.00
C	1446	      JG30-KF-CM66	1	1	  0.00
P	46587	    Spirochaetota	1	43	  0.01
C	46609	      Spirochaetia	0	24	  0.01
O	46610	        Spirochaetales	0	24	  0.01
F	46611	          Spirochaetaceae	0	24	  0.01
G	46624	            Treponema	9	9	  0.00
G	46621	            Spirochaeta	8	8	  0.00
G	46622	            Spirochaeta 2	5	5	  0.00
G	46620	            Sphaerochaeta	2	2	  0.00
C	46608	      MVP-15	15	15	  0.00
C	46599	      Leptospirae	0	3	  0.00
O	46600	        Leptospirales	0	3	  0.00
F	46601	          Leptospiraceae	0	3	  0.00
G	46603	            Leptospira	3	3	  0.00
P	11400	    Hydrogenedentes	0	29	  0.01
C	25702	      Hydrogenedentia	0	29	  0.01
O	25703	        Hydrogenedentiales	0	29	  0.01
F	25704	          Hydrogenedensaceae	26	29	  0.01
G	45890	            YC-ZSS-LKJ63	3	3	  0.00
P	25560	    Entotheonellaeota	0	24	  0.01
C	25561	      Entotheonellia	0	24	  0.01
O	25562	        Entotheonellales	0	24	  0.01
F	25563	          Entotheonellaceae	21	24	  0.01
G	25564	            Candidatus Entotheonella	3	3	  0.00
P	45855	    Fusobacteriota	0	23	  0.01
C	45856	      Fusobacteriia	0	23	  0.01
O	45857	        Fusobacteriales	0	23	  0.01
F	45864	          Leptotrichiaceae	0	21	  0.01
G	45872	            uncultured	15	15	  0.00
G	45866	            Hypnocyclicus	3	3	  0.00
G	45867	            Leptotrichia	3	3	  0.00
F	45858	          Fusobacteriaceae	0	2	  0.00
G	45860	            Fusobacterium	2	2	  0.00
P	14741	    WS1	21	21	  0.01
P	25537	    Dadabacteria	0	21	  0.01
C	25538	      Dadabacteriia	0	21	  0.01
O	25539	        Dadabacteriales	21	21	  0.01
P	46586	    SAR324 clade(Marine group B)	20	20	  0.01
P	46628	    Sumerlaeota	0	8	  0.00
C	46629	      Sumerlaeia	0	8	  0.00
O	46630	        Sumerlaeales	0	6	  0.00
F	46631	          Sumerlaeaceae	0	6	  0.00
G	46632	            Sumerlaea	6	6	  0.00
O	46633	        uncultured	2	2	  0.00
P	46584	    RCP2-54	6	6	  0.00
P	45891	    Latescibacterota	3	5	  0.00
C	45892	      Latescibacteria	0	2	  0.00
O	45893	        Latescibacterales	0	2	  0.00
F	45894	          Latescibacteraceae	1	2	  0.00
G	45895	            Candidatus Latescibacter	1	1	  0.00
P	27012	    Zixibacteria	5	5	  0.00
P	27010	    WPS-2	5	5	  0.00
P	44537	    Cloacimonadota	0	4	  0.00
C	44538	      Cloacimonadia	0	4	  0.00
O	44539	        Cloacimonadales	0	4	  0.00
F	44541	          Cloacimonadaceae	1	2	  0.00
G	44543	            Candidatus Cloacimonas	1	1	  0.00
F	44548	          MSBL8	1	1	  0.00
F	44550	          PBS-18	1	1	  0.00
P	25727	    Modulibacteria	0	4	  0.00
C	25728	      Moduliflexia	0	4	  0.00
O	25729	        Moduliflexales	0	4	  0.00
F	25730	          Moduliflexaceae	3	4	  0.00
G	25731	            Candidatus Moduliflexus	1	1	  0.00
P	14343	    FCPU426	4	4	  0.00
P	43172	    Abditibacteriota	0	3	  0.00
C	43173	      Abditibacteria	0	3	  0.00
O	43174	        Abditibacteriales	0	3	  0.00
F	43175	          Abditibacteriaceae	0	3	  0.00
G	43176	            Abditibacterium	3	3	  0.00
P	25612	    Firestonebacteria	3	3	  0.00
P	44471	    Calditrichota	0	3	  0.00
C	44472	      Calditrichia	0	3	  0.00
O	44473	        Calditrichales	0	3	  0.00
F	44474	          Calditrichaceae	2	3	  0.00
G	44477	            JdFR-76	1	1	  0.00
P	44881	    Deinococcota	0	2	  0.00
C	44882	      Deinococci	0	2	  0.00
O	44883	        Deinococcales	0	2	  0.00
F	44884	          Deinococcaceae	0	1	  0.00
G	44886	            Deinococcus	1	1	  0.00
F	44888	          Trueperaceae	0	1	  0.00
G	44889	            Truepera	1	1	  0.00
P	46635	    Synergistota	0	2	  0.00
C	46636	      Synergistia	0	2	  0.00
O	46637	        Synergistales	0	2	  0.00
F	46638	          Synergistaceae	0	2	  0.00
G	46656	            Thermovirga	1	1	  0.00
G	46644	            Candidatus Tammella	1	1	  0.00
P	44864	    Deferribacterota	0	2	  0.00
C	44865	      Deferribacteres	0	2	  0.00
O	44866	        Deferribacterales	0	2	  0.00
F	44867	          Deferribacteraceae	0	2	  0.00
G	44873	            Mucispirillum	2	2	  0.00
P	25726	    Margulisbacteria	2	2	  0.00
P	24572	    AncK6	1	1	  0.00
P	14742	    WS2	1	1	  0.00
P	11409	    Marinimicrobia (SAR406 clade)	1	1	  0.00
P	45112	    Fermentibacterota	0	1	  0.00
C	45113	      Fermentibacteria	0	1	  0.00
O	45114	        Fermentibacterales	0	1	  0.00
F	45115	          Fermentibacteraceae	1	1	  0.00
P	904	    BHI80-139	1	1	  0.00
P	27013	    uncultured	1	1	  0.00
U	0	unclassified	1	1	  0.00
R	1	root	0	221272	100.00
D	3	  Bacteria	383	221272	100.00
P	2375	    Proteobacteria	63	115497	 52.20
C	3303	      Gammaproteobacteria	302	101817	 46.01
O	46187	        Burkholderiales	2395	91801	 41.49
F	46259	          Comamonadaceae	7938	60714	 27.44
G	46269	            Comamonas	8187	8187	  3.70
G	46260	            Acidovorax	6178	6178	  2.79
G	46298	            Rhodoferax	5686	5686	  2.57
G	46283	            Limnohabitans	5594	5594	  2.53
G	46272	            Delftia	3571	3571	  1.61
G	46309	            Variovorax	3454	3454	  1.56
G	46262	            Aquabacterium	3119	3119	  1.41
G	46315	            uncultured	2668	2668	  1.21
G	46292	            Polaromonas	2162	2162	  0.98
G	46297	            Rhizobacter	1517	1517	  0.69
G	46276	            Hydrogenophaga	1438	1438	  0.65
G	46273	            Diaphorobacter	1200	1200	  0.54
G	46266	            Caenimonas	807	807	  0.36
G	46290	            Pelomonas	806	806	  0.36
G	46296	            Ramlibacter	750	750	  0.34
G	46304	            Sphaerotilus	592	592	  0.27
G	46294	            Pseudorhodoferax	548	548	  0.25
G	46303	            Simplicispira	542	542	  0.24
G	46282	            Leptothrix	516	516	  0.23
G	46265	            Brachymonas	494	494	  0.22
G	46271	            Curvibacter	339	339	  0.15
G	46278	            Ideonella	333	333	  0.15
G	46268	            Candidatus Symbiobacter	313	313	  0.14
G	46310	            Verminephrobacter	283	283	  0.13
G	46293	            Pseudacidovorax	278	278	  0.13
G	46288	            Ottowia	214	214	  0.10
G	46312	            Xylophilus	163	163	  0.07
G	46287	            Mitsuaria	132	132	  0.06
G	46301	            Rubrivivax	92	92	  0.04
G	46279	            Inhella	92	92	  0.04
G	46261	            Alicycliphilus	91	91	  0.04
G	46307	            Thiomonas	86	86	  0.04
G	46295	            RS62 marine group	73	73	  0.03
G	46289	            Paucibacter	67	67	  0.03
G	46300	            Roseateles	48	48	  0.02
G	46286	            Methylibium	44	44	  0.02
G	46299	            Rivibacter	44	44	  0.02
G	46285	            Malikia	41	41	  0.02
G	46311	            Xenophilus	37	37	  0.02
G	46291	            Piscinibacter	27	27	  0.01
G	46306	            Tepidimonas	20	20	  0.01
G	46264	            Azohydromonas	20	20	  0.01
G	46274	            Extensimonas	19	19	  0.01
G	46313	            Zhizhongheella	16	16	  0.01
G	46302	            Schlegelella	13	13	  0.01
G	46281	            Lampropedia	13	13	  0.01
G	46314	            [Polyangium] brachysporum group	9	9	  0.00
G	46284	            Macromonas	9	9	  0.00
G	46267	            Caldimonas	8	8	  0.00
G	46275	            Giesbergeria	7	7	  0.00
G	46305	            Tepidicella	4	4	  0.00
G	46277	            Hylemonella	4	4	  0.00
G	46270	            Corticibacter	3	3	  0.00
G	46280	            Kinneretia	3	3	  0.00
G	46308	            Tibeticola	2	2	  0.00
F	46403	          Rhodocyclaceae	899	16370	  7.40
G	46411	            Dechloromonas	5626	5626	  2.54
G	46428	            Zoogloea	3658	3658	  1.65
G	46425	            Thauera	1278	1278	  0.58
G	46429	            uncultured	1252	1252	  0.57
G	46424	            Sulfuritalea	787	787	  0.36
G	46415	            Ferribacterium	761	761	  0.34
G	46413	            Denitratisoma	580	580	  0.26
G	46405	            Azonexus	371	371	  0.17
G	46409	            Candidatus Accumulibacter	365	365	  0.16
G	46404	            Azoarcus	144	144	  0.07
G	46419	            Propionivibrio	106	106	  0.05
G	46410	            Dechlorobacter	74	74	  0.03
G	46426	            Uliginosibacterium	62	62	  0.03
G	46407	            Azovibrio	59	59	  0.03
G	46412	            Dechlorosoma	56	56	  0.03
G	46406	            Azospira	53	53	  0.02
G	46414	            Denitromonas	52	52	  0.02
G	46408	            C39	41	41	  0.02
G	46427	            Z-35	41	41	  0.02
G	46417	            Methyloversatilis	36	36	  0.02
G	46420	            Quatrionicoccus	33	33	  0.01
G	46422	            Sterolibacterium	27	27	  0.01
G	46423	            Sulfurisoma	5	5	  0.00
G	46416	            Georgfuchsia	4	4	  0.00
F	46220	          Burkholderiaceae	122	4080	  1.84
G	46221	            Burkholderia-Caballeronia-Paraburkholderia	1703	1703	  0.77
G	46229	            Polynucleobacter	1110	1110	  0.50
G	46224	            Cupriavidus	625	625	  0.28
G	46230	            Ralstonia	200	200	  0.09
G	46225	            Lautropia	143	143	  0.06
G	46226	            Limnobacter	129	129	  0.06
G	46228	            Pandoraea	23	23	  0.01
G	46232	            uncultured	14	14	  0.01
G	46223	            Candidatus Tremblaya	7	7	  0.00
G	46231	            Robbsia	3	3	  0.00
G	46222	            Candidatus Glomeribacter	1	1	  0.00
F	46375	          Oxalobacteraceae	120	2605	  1.18
G	46388	            Massilia	1623	1623	  0.73
G	46397	            Undibacterium	163	163	  0.07
G	46387	            Janthinobacterium	145	145	  0.07
G	46389	            Noviherbaspirillum	128	128	  0.06
G	46385	            Herbaspirillum	104	104	  0.05
G	46400	            uncultured	79	79	  0.04
G	46383	            Duganella	70	70	  0.03
G	46386	            Herminiimonas	45	45	  0.02
G	46382	            Collimonas	28	28	  0.01
G	46394	            Pseudoduganella	23	23	  0.01
G	46391	            Oxalobacter	14	14	  0.01
G	46377	            CM1G08	12	12	  0.01
G	46381	            Candidatus Zinderia	11	11	  0.00
G	46399	            s3t2d-1089	9	9	  0.00
G	46376	            Actimicrobium	8	8	  0.00
G	46380	            Candidatus Vidania	6	6	  0.00
G	46398	            [Aquaspirillum] arcticum group	6	6	  0.00
G	46378	            Candidatus Nasuia	2	2	  0.00
G	46392	            Paraherbaspirillum	2	2	  0.00
G	46384	            Glaciimonas	2	2	  0.00
G	46395	            Rugamonas	2	2	  0.00
G	46379	            Candidatus Profftella	1	1	  0.00
G	46390	            Oxalicibacterium	1	1	  0.00
G	46396	            Telluria	1	1	  0.00
F	46189	          Alcaligenaceae	93	1599	  0.72
G	46190	            Achromobacter	902	902	  0.41
G	46192	            Alcaligenes	254	254	  0.11
G	46194	            Bordetella	89	89	  0.04
G	46200	            GKS98 freshwater group	71	71	  0.03
G	46212	            Verticiella	52	52	  0.02
G	46206	            Parapusillimonas	28	28	  0.01
G	46210	            Pusillimonas	24	24	  0.01
G	46191	            Advenella	13	13	  0.01
G	46207	            Parvibium	13	13	  0.01
G	46213	            uncultured	10	10	  0.00
G	46208	            Pelistega	10	10	  0.00
G	46202	            Oligella	10	10	  0.00
G	46204	            Paenalcaligenes	6	6	  0.00
G	46197	            Castellaniella	5	5	  0.00
G	46195	            Candidatus Kinetoplastibacterium	5	5	  0.00
G	46196	            Candidimonas	4	4	  0.00
G	46203	            Orrella	3	3	  0.00
G	46201	            Kerstersia	3	3	  0.00
G	46205	            Paralcaligenes	1	1	  0.00
G	46209	            Pigmentiphaga	1	1	  0.00
G	46199	            Eoetvoesia	1	1	  0.00
G	46211	            Taylorella	1	1	  0.00
F	46361	          Nitrosomonadaceae	5	1053	  0.48
G	46368	            Nitrosomonas	457	457	  0.21
G	46364	            Ellin6067	314	314	  0.14
G	46367	            MND1	146	146	  0.07
G	46373	            oc32	45	45	  0.02
G	46366	            IS-44	30	30	  0.01
G	46362	            966-1	17	17	  0.01
G	46369	            Nitrosospira	16	16	  0.01
G	46374	            uncultured	6	6	  0.00
G	46363	            DSSD61	5	5	  0.00
G	46365	            GOUTA6	5	5	  0.00
G	46370	            P3OB-51	5	5	  0.00
G	46372	            mle1-7	2	2	  0.00
F	46337	          Methylophilaceae	56	654	  0.30
G	46343	            Methylotenera	266	266	  0.12
G	46347	            uncultured	116	116	  0.05
G	46342	            Methylophilus	110	110	  0.05
G	46345	            OM43 clade	47	47	  0.02
G	46341	            Methylobacillus	30	30	  0.01
G	46346	            UBA6140	15	15	  0.01
G	46338	            Candidatus Methylopumilus	8	8	  0.00
G	46340	            MM2	5	5	  0.00
G	46339	            MM1	1	1	  0.00
F	46430	          SC-I-84	475	475	  0.21
F	46436	          Sutterellaceae	3	427	  0.19
G	46437	            AAP99	336	336	  0.15
G	46438	            Parasutterella	44	44	  0.02
G	46440	            uncultured	30	30	  0.01
G	46439	            Sutterella	14	14	  0.01
F	46348	          Neisseriaceae	14	348	  0.16
G	46354	            Neisseria	213	213	  0.10
G	46360	            uncultured	82	82	  0.04
G	46356	            Snodgrassella	16	16	  0.01
G	46353	            Kingella	8	8	  0.00
G	46355	            Simonsiella	7	7	  0.00
G	46349	            Alysiella	3	3	  0.00
G	46359	            Vitreoscilla	3	3	  0.00
G	46352	            Eikenella	1	1	  0.00
G	46358	            Uruburuella	1	1	  0.00
F	46325	          Hydrogenophilaceae	2	253	  0.11
G	46333	            uncultured	122	122	  0.06
G	46331	            Thiobacillus	80	80	  0.04
G	46327	            Hydrogenophilus	35	35	  0.02
G	46330	            Tepidiphilus	9	9	  0.00
G	46328	            Spirillum	5	5	  0.00
F	46319	          Gallionellaceae	15	219	  0.10
G	46323	            Sideroxydans	80	80	  0.04
G	46322	            Gallionella	73	73	  0.03
G	46320	            Candidatus Nitrotoga	32	32	  0.01
G	46324	            uncultured	19	19	  0.01
F	46214	          Aquaspirillaceae	0	121	  0.05
G	46218	            Rivicola	66	66	  0.03
G	46215	            Aquaspirillum	50	50	  0.02
G	46216	            Laribacter	4	4	  0.00
G	46217	            Microvirgula	1	1	  0.00
F	46431	          Sulfuricellaceae	0	115	  0.05
G	46433	            Sulfuricella	61	61	  0.03
G	46432	            Ferritrophicum	43	43	  0.02
G	46434	            Sulfuriferula	8	8	  0.00
G	46435	            Sulfurirhabdus	3	3	  0.00
F	46442	          TRA3-20	110	110	  0.05
F	46251	          Chromobacteriaceae	1	51	  0.02
G	46253	            Chromobacterium	24	24	  0.01
G	46258	            Vogesella	18	18	  0.01
G	46256	            Paludibacterium	4	4	  0.00
G	46254	            Crenobacter	2	2	  0.00
G	46252	            Aquitalea	1	1	  0.00
G	46257	            Pseudogulbenkiania	1	1	  0.00
F	46219	          B1-7BS	42	42	  0.02
F	46237	          Chitinibacteraceae	2	39	  0.02
G	46243	            Deefgea	13	13	  0.01
G	46244	            Formivibrio	10	10	  0.00
G	46245	            Iodobacter	5	5	  0.00
G	46238	            Amantichitinum	4	4	  0.00
G	46240	            Chitinibacter	3	3	  0.00
G	46246	            Jeongeupia	1	1	  0.00
G	46247	            Silvimonas	1	1	  0.00
F	46336	          MWH-UniP1 aquatic group	38	38	  0.02
F	46188	          A21b	23	23	  0.01
F	46248	          Chitinimonadaceae	0	23	  0.01
G	46250	            Chitinivorax	16	16	  0.01
G	46249	            Chitinimonas	7	7	  0.00
F	46317	          Ferrovaceae	0	18	  0.01
G	46318	            Ferrovum	18	18	  0.01
F	46441	          T34	13	13	  0.01
F	46401	          Procabacteriaceae	0	10	  0.00
G	46402	            Procabacter	10	10	  0.00
F	46316	          EC94	3	3	  0.00
F	46443	          uncultured	1	1	  0.00
F	46233	          Burkholderiales Incertae Sedis	0	1	  0.00
G	46234	            2013Ark19i	1	1	  0.00
F	46334	          Leeiaceae	0	1	  0.00
G	46335	            Leeia	1	1	  0.00
O	3786	        Xanthomonadales	43	3019	  1.36
F	3799	          Xanthomonadaceae	125	1911	  0.86
G	3801	            Arenimonas	569	569	  0.26
G	3818	            Stenotrophomonas	543	543	  0.25
G	3809	            Lysobacter	344	344	  0.16
G	3820	            Thermomonas	89	89	  0.04
G	3813	            Pseudoxanthomonas	79	79	  0.04
G	3822	            Xanthomonas	52	52	  0.02
G	3808	            Luteimonas	50	50	  0.02
G	3824	            uncultured	47	47	  0.02
G	14689	            Vulcaniibacterium	5	5	  0.00
G	26881	            SN8	3	3	  0.00
G	3814	            Rehaibacterium	2	2	  0.00
G	3817	            Silanimonas	2	2	  0.00
G	3823	            Xylella	1	1	  0.00
F	26864	          Rhodanobacteraceae	23	1061	  0.48
G	46583	            Ahniella	510	510	  0.23
G	26868	            Dokdonella	197	197	  0.09
G	26880	            uncultured	170	170	  0.08
G	26877	            Rhodanobacter	60	60	  0.03
G	26869	            Dyella	26	26	  0.01
G	26872	            Luteibacter	26	26	  0.01
G	26879	            Tahibacter	23	23	  0.01
G	26870	            Frateuria	9	9	  0.00
G	26878	            Rudaea	4	4	  0.00
G	26866	            Chiayiivirga	3	3	  0.00
G	26874	            Mizugakiibacter	3	3	  0.00
G	26867	            Chujaibacter	2	2	  0.00
G	26865	            Aquimonas	2	2	  0.00
G	26875	            Oleiagrimonas	1	1	  0.00
G	26876	            Pseudofulvimonas	1	1	  0.00
G	26873	            Metallibacterium	1	1	  0.00
F	3830	          uncultured	4	4	  0.00
O	46449	        Enterobacterales	78	2942	  1.33
F	46454	          Enterobacteriaceae	50	1486	  0.67
G	46463	            Escherichia-Shigella	1147	1147	  0.52
G	46462	            Enterobacter	126	126	  0.06
G	46465	            Klebsiella	116	116	  0.05
G	46459	            Citrobacter	16	16	  0.01
G	46474	            Salmonella	14	14	  0.01
G	46467	            Kosakonia	5	5	  0.00
G	46473	            Raoultella	4	4	  0.00
G	46466	            Kluyvera	3	3	  0.00
G	46470	            Plesiomonas	3	3	  0.00
G	46460	            Cronobacter	1	1	  0.00
G	46461	            Enterobacillus	1	1	  0.00
F	50231	          Aeromonadaceae	21	1104	  0.50
G	50232	            Aeromonas	668	668	  0.30
G	50235	            Tolumonas	414	414	  0.19
G	50233	            Oceanimonas	1	1	  0.00
F	50237	          Alteromonadaceae	3	63	  0.03
G	50251	            Rheinheimera	47	47	  0.02
G	50242	            Alteromonas	11	11	  0.00
G	50241	            Alishewanella	1	1	  0.00
G	50249	            Paraglaciecola	1	1	  0.00
F	50342	          Vibrionaceae	1	47	  0.02
G	50351	            Vibrio	42	42	  0.02
G	50348	            Photobacterium	2	2	  0.00
G	50343	            Aliivibrio	1	1	  0.00
G	50349	            Salinivibrio	1	1	  0.00
F	46536	          Yersiniaceae	1	36	  0.02
G	46541	            Serratia	24	24	  0.01
G	46542	            Yersinia	9	9	  0.00
G	46539	            Rahnella1	2	2	  0.00
F	50287	          Pasteurellaceae	1	24	  0.01
G	50300	            Haemophilus	19	19	  0.01
G	50289	            Aggregatibacter	1	1	  0.00
G	50314	            Ursidibacter	1	1	  0.00
G	50311	            Rodentibacter	1	1	  0.00
G	50308	            Otariodibacter	1	1	  0.00
F	46478	          Erwiniaceae	2	21	  0.01
G	46483	            Pantoea	12	12	  0.01
G	46485	            Rosenbergiella	3	3	  0.00
G	46480	            Erwinia	2	2	  0.00
G	46482	            Izhakiella	1	1	  0.00
G	46487	            Tatumella	1	1	  0.00
F	50319	          Pseudoalteromonadaceae	0	20	  0.01
G	50321	            Pseudoalteromonas	20	20	  0.01
F	50333	          Succinivibrionaceae	0	17	  0.01
G	50338	            Succinivibrio	15	15	  0.01
G	50335	            Ruminobacter	2	2	  0.00
F	46493	          Morganellaceae	0	11	  0.00
G	46495	            Buchnera	2	2	  0.00
G	46520	            Providencia	2	2	  0.00
G	46500	            Candidatus Curculioniphilus	2	2	  0.00
G	46519	            Proteus	1	1	  0.00
G	46512	            Candidatus Schneideria	1	1	  0.00
G	46517	            Morganella	1	1	  0.00
G	46523	            endosymbionts	1	1	  0.00
G	46494	            Arsenophonus	1	1	  0.00
F	50329	          Shewanellaceae	0	11	  0.00
G	50332	            Shewanella	11	11	  0.00
F	50257	          Colwelliaceae	1	7	  0.00
G	50258	            Colwellia	5	5	  0.00
G	50261	            Thalassotalea	1	1	  0.00
F	46525	          Pectobacteriaceae	0	6	  0.00
G	46531	            Sodalis	3	3	  0.00
G	46527	            Dickeya	2	2	  0.00
G	46530	            Pectobacterium	1	1	  0.00
F	46450	          Budviciaceae	0	2	  0.00
G	46451	            Budvicia	2	2	  0.00
F	50324	          Psychromonadaceae	0	2	  0.00
G	50328	            Psychromonas	2	2	  0.00
F	50281	          Orbaceae	0	2	  0.00
G	50284	            Gilliamella	2	2	  0.00
F	50277	          Moritellaceae	0	2	  0.00
G	50278	            Moritella	1	1	  0.00
G	50280	            uncultured	1	1	  0.00
F	50271	          Kangiellaceae	0	1	  0.00
G	50272	            Aliikangiella	1	1	  0.00
F	50276	          MB19	1	1	  0.00
F	50267	          Idiomarinaceae	0	1	  0.00
G	50269	            Idiomarina	1	1	  0.00
O	3709	        Pseudomonadales	23	2147	  0.97
F	3718	          Pseudomonadaceae	0	1467	  0.66
G	3723	            Pseudomonas	1467	1467	  0.66
F	3710	          Moraxellaceae	3	384	  0.17
G	3711	            Acinetobacter	254	254	  0.11
G	3717	            uncultured	59	59	  0.03
G	14681	            [Agitococcus] lubricus group	42	42	  0.02
G	3714	            Moraxella	10	10	  0.00
G	3716	            Psychrobacter	7	7	  0.00
G	3715	            Perlucidibaca	3	3	  0.00
G	3712	            Alkanindiges	2	2	  0.00
G	3713	            Enhydrobacter	2	2	  0.00
G	26804	            Paraperlucidibaca	2	2	  0.00
F	50397	          Halomonadaceae	1	108	  0.05
G	50404	            Halomonas	104	104	  0.05
G	50400	            Candidatus Portiera	1	1	  0.00
G	50414	            Salinicola	1	1	  0.00
G	50398	            Aidingimonas	1	1	  0.00
F	50470	          Spongiibacteraceae	0	63	  0.03
G	50471	            BD1-7 clade	62	62	  0.03
G	50472	            Dasania	1	1	  0.00
F	50387	          Halieaceae	0	36	  0.02
G	50394	            OM60(NOR5) clade	16	16	  0.01
G	50391	            Halioglobus	14	14	  0.01
G	50392	            Luminiphilus	4	4	  0.00
G	50396	            Pseudohaliea	2	2	  0.00
F	50422	          Marinobacteraceae	0	20	  0.01
G	50423	            Marinobacter	20	20	  0.01
F	50360	          Cellvibrionaceae	0	18	  0.01
G	50365	            Cellvibrio	9	9	  0.00
G	50379	            uncultured	4	4	  0.00
G	50361	            Aestuariicella	2	2	  0.00
G	50378	            Umboniibacter	1	1	  0.00
G	50367	            Gilvimarinus	1	1	  0.00
G	50372	            Marinimicrobium	1	1	  0.00
F	50356	          Alcanivoracaceae1	0	6	  0.00
G	50357	            Alcanivorax	6	6	  0.00
F	50418	          KI89A clade	4	4	  0.00
F	50455	          Saccharospirillaceae	0	3	  0.00
G	50464	            Reinekea	2	2	  0.00
G	50462	            Oleibacter	1	1	  0.00
F	50454	          SAR86 clade	3	3	  0.00
F	50450	          Pseudohongiellaceae	0	3	  0.00
G	50451	            BIyi10	2	2	  0.00
G	50452	            Pseudohongiella	1	1	  0.00
F	50479	          Thioglobaceae	0	2	  0.00
G	50482	            Candidatus Vesicomyosocius	1	1	  0.00
G	50485	            SUP05 cluster	1	1	  0.00
F	50440	          OM182 clade	2	2	  0.00
F	50428	          Nitrincolaceae	0	2	  0.00
G	50432	            Marinobacterium	1	1	  0.00
G	50439	            uncultured	1	1	  0.00
F	50380	          Endozoicomonadaceae	0	1	  0.00
G	50381	            Endozoicomonas	1	1	  0.00
F	50446	          Porticoccaceae	0	1	  0.00
G	50449	            SAR92 clade	1	1	  0.00
F	50421	          MBAE14	1	1	  0.00
O	26616	        Diplorickettsiales	0	640	  0.29
F	26617	          Diplorickettsiaceae	5	640	  0.29
G	26620	            Rickettsiella	365	365	  0.16
G	26621	            uncultured	204	204	  0.09
G	26618	            Aquicella	61	61	  0.03
G	26619	            Diplorickettsia	5	5	  0.00
O	3552	        Legionellales	0	279	  0.13
F	3559	          Legionellaceae	0	279	  0.13
G	3560	            Legionella	275	275	  0.12
G	3561	            uncultured	4	4	  0.00
O	3535	        Gammaproteobacteria Incertae Sedis	0	233	  0.11
F	3536	          Unknown Family	113	233	  0.11
G	14661	            uncultured	55	55	  0.02
G	26661	            Acidibacter	32	32	  0.01
G	26665	            Candidatus Ovatusbacter	20	20	  0.01
G	26663	            Candidatus Berkiella	12	12	  0.01
G	14660	            Wenzhouxiangella	1	1	  0.00
O	3735	        Thiotrichales	0	139	  0.06
F	3754	          Thiotrichaceae	1	139	  0.06
G	3769	            Thiothrix	130	130	  0.06
G	3770	            uncultured	8	8	  0.00
O	26825	        Steroidobacterales	0	53	  0.02
F	26826	          Steroidobacteraceae	0	42	  0.02
G	26829	            uncultured	36	36	  0.02
G	26828	            Steroidobacter	6	6	  0.00
F	26830	          Woeseiaceae	0	11	  0.00
G	26832	            Woeseia	11	11	  0.00
O	26592	        CCM19a	35	35	  0.02
O	26612	        Coxiellales	0	29	  0.01
F	26613	          Coxiellaceae	0	29	  0.01
G	26614	            Coxiella	29	29	  0.01
O	14692	        uncultured	28	28	  0.01
O	26806	        R7C24	23	23	  0.01
O	26607	        Competibacterales	0	23	  0.01
F	26608	          Competibacteraceae	0	23	  0.01
G	26609	            Candidatus Competibacter	21	21	  0.01
G	26611	            Plasticicumulans	2	2	  0.00
O	26594	        CHAB-XI-27	15	15	  0.01
O	26796	        PLTA13	11	11	  0.00
O	3563	        Methylococcales	0	10	  0.00
F	46553	          Methylomonadaceae	0	9	  0.00
G	46554	            Crenothrix	3	3	  0.00
G	46568	            Milano-WF1B-03	2	2	  0.00
G	46563	            Methyloprofundus	2	2	  0.00
G	46556	            IheB2-23	1	1	  0.00
G	46562	            Methylomonas	1	1	  0.00
F	3571	          Methylococcaceae	0	1	  0.00
G	14665	            Methyloparacoccus	1	1	  0.00
O	3725	        Run-SP154	9	9	  0.00
O	3307	        Acidithiobacillales	0	8	  0.00
F	3309	          Acidithiobacillaceae	0	8	  0.00
G	3310	            Acidithiobacillus	5	5	  0.00
G	26301	            KCM-B-112	3	3	  0.00
O	14615	        Acidiferrobacterales	0	7	  0.00
F	14616	          Acidiferrobacteraceae	0	7	  0.00
G	14618	            Sulfurifustis	7	7	  0.00
