Taxon_ID	Taxon_Name	Taxonomic_Level	Total_Reads	Abundance_Percentage
G	2480	            Hyphomicrobium	44	44	  0.03
G	2483	            Pedomicrobium	4	4	  0.00
G	2479	            Filomicrobium	2	2	  0.00
G	2490	            uncultured	1	1	  0.00
F	2545	          Xanthobacteraceae	3	34	  0.02
G	26151	            Bradyrhizobium	20	20	  0.01
G	26157	            Rhodoplanes	4	4	  0.00
G	2554	            uncultured	4	4	  0.00
G	2550	            Pseudolabrys	1	1	  0.00
G	26156	            Pseudorhodoplanes	1	1	  0.00
G	26150	            Blastochloris	1	1	  0.00
F	2435	          Beijerinckiaceae	3	25	  0.01
G	26054	            alphaI cluster	10	10	  0.01
G	2444	            uncultured	3	3	  0.00
G	26048	            Microvirga	2	2	  0.00
G	26047	            Methylosinus	2	2	  0.00
G	26046	            Methylocystis	2	2	  0.00
G	26042	            Bosea	1	1	  0.00
G	46157	            Methylobacterium-Methylorubrum	1	1	  0.00
G	26044	            FukuN57	1	1	  0.00
F	26055	          Devosiaceae	2	24	  0.01
G	26058	            Devosia	21	21	  0.01
G	26056	            Arsenicitalea	1	1	  0.00
F	2423	          A0839	23	23	  0.01
F	26071	          Methyloligellaceae	0	4	  0.00
G	26075	            uncultured	3	3	  0.00
G	26072	            Methyloceanibacter	1	1	  0.00
F	26131	          Rhodomicrobiaceae	0	1	  0.00
G	26132	            Rhodomicrobium	1	1	  0.00
F	26081	          Pleomorphomonadaceae	0	1	  0.00
G	26087	            Prosthecomicrobium	1	1	  0.00
F	26067	          Labraceae	0	1	  0.00
G	26068	            Labrys	1	1	  0.00
O	2386	        Caulobacterales	0	46	  0.03
F	2387	          Caulobacteraceae	1	42	  0.02
G	2390	            Brevundimonas	22	22	  0.01
G	2391	            Caulobacter	15	15	  0.01
G	2392	            Phenylobacterium	4	4	  0.00
F	2394	          Hyphomonadaceae	0	4	  0.00
G	2407	            uncultured	3	3	  0.00
G	25969	            UKL13-1	1	1	  0.00
O	2761	        Rickettsiales	1	45	  0.03
F	2805	          Mitochondria	18	18	  0.01
F	2781	          Rickettsiaceae	0	17	  0.01
G	2785	            uncultured	9	9	  0.01
G	2784	            Rickettsia	4	4	  0.00
G	26226	            Candidatus Megaira	4	4	  0.00
F	2801	          SM2D12	5	5	  0.00
F	26212	          AB1	4	4	  0.00
O	26009	        Paracaedibacterales	0	16	  0.01
F	26010	          Paracaedibacteraceae	0	16	  0.01
G	26015	            uncultured	9	9	  0.01
G	26014	            Candidatus Paracaedibacter	5	5	  0.00
G	26011	            Candidatus Captivus	1	1	  0.00
G	26012	            Candidatus Finniella	1	1	  0.00
O	26035	        Reyranellales	0	16	  0.01
F	26036	          Reyranellaceae	0	16	  0.01
G	26037	            Reyranella	16	16	  0.01
O	25900	        Acetobacterales	0	13	  0.01
F	25901	          Acetobacteraceae	1	13	  0.01
G	25932	            Roseomonas	7	7	  0.00
G	25937	            uncultured	5	5	  0.00
O	25946	        Azospirillales	0	12	  0.01
F	25947	          Azospirillaceae	0	6	  0.00
G	25948	            Azospirillum	3	3	  0.00
G	25951	            Niveispirillum	3	3	  0.00
F	25955	          Azospirillales Incertae Sedis	0	6	  0.00
G	25956	            Stella	6	6	  0.00
O	25998	        Micavibrionales	0	10	  0.01
F	26002	          uncultured	7	7	  0.00
F	25999	          Micavibrionaceae	0	3	  0.00
G	26001	            uncultured	3	3	  0.00
O	25975	        Dongiales	0	9	  0.01
F	25976	          Dongiaceae	0	9	  0.01
G	25977	            Dongia	9	9	  0.01
O	2667	        Rhodospirillales	0	8	  0.00
F	26198	          uncultured	7	7	  0.00
F	26177	          AEGEAN-169 marine group	1	1	  0.00
O	26262	        Tistrellales	0	6	  0.00
F	26263	          Geminicoccaceae	0	6	  0.00
G	26264	            Candidatus Alysiosphaera	6	6	  0.00
O	26269	        uncultured	6	6	  0.00
O	2808	        SAR11 clade	0	4	  0.00
F	26228	          Clade I	1	2	  0.00
G	26230	            Clade Ib	1	1	  0.00
F	26232	          Clade II	1	1	  0.00
F	26233	          Clade III	1	1	  0.00
O	25986	        Holosporales	0	4	  0.00
F	25987	          Holosporaceae	0	4	  0.00
G	25992	            uncultured	3	3	  0.00
G	25988	            Candidatus Bealeia	1	1	  0.00
O	46142	        Kiloniellales	0	1	  0.00
F	46143	          Fodinicurvataceae	0	1	  0.00
G	46146	            Rhodovibrio	1	1	  0.00
O	26003	        Micropepsales	0	1	  0.00
F	26004	          Micropepsaceae	0	1	  0.00
G	26007	            uncultured	1	1	  0.00
O	25978	        Elsterales	0	1	  0.00
F	25985	          uncultured	1	1	  0.00
P	43868	    Bacteroidota	1	7419	  4.31
C	43869	      Bacteroidia	11	7385	  4.29
O	44330	        Sphingobacteriales	2	4715	  2.74
F	44343	          NS11-12 marine group	4662	4662	  2.71
F	44363	          env.OPS 17	15	15	  0.01
F	44340	          Lentimicrobiaceae	5	14	  0.01
G	44341	            Lentimicrobium	9	9	  0.01
F	44348	          Sphingobacteriaceae	1	12	  0.01
G	44355	            Pedobacter	6	6	  0.00
G	44359	            Solitalea	4	4	  0.00
G	44360	            Sphingobacterium	1	1	  0.00
F	44332	          AKYH767	8	8	  0.00
F	44365	          uncultured	1	1	  0.00
F	44342	          LiUU-11-161	1	1	  0.00
O	44057	        Cytophagales	4	1817	  1.06
F	44135	          Spirosomaceae	8	1783	  1.04
G	44150	            Pseudarcicella	1665	1665	  0.97
G	44145	            Lacihabitans	43	43	  0.02
G	44153	            Runella	17	17	  0.01
G	44136	            Arcicella	17	17	  0.01
G	44142	            Flectobacillus	14	14	  0.01
G	44139	            Emticicia	12	12	  0.01
G	44156	            uncultured	5	5	  0.00
G	44138	            Dyadobacter	1	1	  0.00
G	44143	            Fluviimonas	1	1	  0.00
F	44122	          Microscillaceae	0	19	  0.01
G	44130	            uncultured	10	10	  0.01
G	44127	            OLB12	5	5	  0.00
G	50024	            Hassallia	3	3	  0.00
G	44123	            Chryseolinea	1	1	  0.00
F	44068	          Cyclobacteriaceae	0	7	  0.00
G	44069	            Algoriphagus	3	3	  0.00
G	44098	            uncultured	3	3	  0.00
G	44087	            Marinoscillum	1	1	  0.00
F	44099	          Cytophagaceae	0	1	  0.00
G	44100	            Cytophaga	1	1	  0.00
F	44105	          Flammeovirgaceae	0	1	  0.00
G	44107	            Flammeovirga	1	1	  0.00
F	44115	          Hymenobacteraceae	0	1	  0.00
G	44116	            Adhaeribacter	1	1	  0.00
F	44121	          MWH-CFBk5	1	1	  0.00
O	44160	        Flavobacteriales	1	430	  0.25
F	44183	          Flavobacteriaceae	2	279	  0.16
G	44221	            Flavobacterium	268	268	  0.16
G	44184	            Actibacter	3	3	  0.00
G	44268	            Polaribacter	1	1	  0.00
G	44291	            Subsaximicrobium	1	1	  0.00
G	44298	            Winogradskyella	1	1	  0.00
G	44243	            Lacinutrix	1	1	  0.00
G	44261	            NS4 marine group	1	1	  0.00
G	44193	            Aquibacter	1	1	  0.00
F	44167	          Crocinitomicaceae	0	90	  0.05
G	44170	            Fluviicola	89	89	  0.05
G	44173	            Wandonia	1	1	  0.00
F	44308	          NS9 marine group	27	27	  0.02
F	44311	          Weeksellaceae	1	27	  0.02
G	44317	            Chryseobacterium	25	25	  0.01
G	44318	            Cloacibacterium	1	1	  0.00
F	44175	          Cryomorphaceae	0	6	  0.00
G	44182	            uncultured	5	5	  0.00
G	44180	            Phaeocystidibacter	1	1	  0.00
O	44004	        Chitinophagales	0	369	  0.21
F	44006	          Chitinophagaceae	6	267	  0.16
G	44013	            Dinghuibacter	204	204	  0.12
G	44036	            Sediminibacterium	16	16	  0.01
G	44015	            Ferruginibacter	14	14	  0.01
G	44039	            Terrimonas	12	12	  0.01
G	44043	            uncultured	9	9	  0.01
G	44025	            Hydrotalea	1	1	  0.00
G	44042	            Vibrionimonas	1	1	  0.00
G	44034	            Puia	1	1	  0.00
G	44026	            Lacibacter	1	1	  0.00
G	44010	            Chitinophaga	1	1	  0.00
G	44014	            Edaphobaculum	1	1	  0.00
F	44044	          Saprospiraceae	0	89	  0.05
G	44055	            uncultured	61	61	  0.04
G	44046	            Candidatus Aquirestis	17	17	  0.01
G	44047	            Haliscomenobacter	9	9	  0.01
G	44050	            OLB8	2	2	  0.00
F	44056	          uncultured	11	11	  0.01
F	44005	          37-13	2	2	  0.00
O	43870	        Bacteroidales	1	43	  0.02
F	43951	          Prolixibacteraceae	0	15	  0.01
G	43962	            uncultured	12	12	  0.01
G	43961	            WCHB1-32	2	2	  0.00
G	43956	            Meniscus	1	1	  0.00
F	43964	          Rikenellaceae	0	8	  0.00
G	43978	            uncultured	4	4	  0.00
G	43972	            Rikenellaceae RC9 gut group	2	2	  0.00
G	43965	            Alistipes	1	1	  0.00
G	43968	            DMER64	1	1	  0.00
F	43880	          Bacteroidetes BD2-2	7	7	  0.00
F	43981	          SB-5	5	5	  0.00
F	43940	          Prevotellaceae	0	2	  0.00
G	43943	            Prevotella	1	1	  0.00
G	43946	            Prevotellaceae UCG-001	1	1	  0.00
F	43912	          Marinilabiliaceae	0	1	  0.00
G	43925	            uncultured	1	1	  0.00
F	43873	          Bacteroidaceae	0	1	  0.00
G	43874	            Bacteroides	1	1	  0.00
F	43937	          Porphyromonadaceae	0	1	  0.00
G	43939	            Porphyromonas	1	1	  0.00
F	43982	          Salinivirgaceae	0	1	  0.00
G	43984	            uncultured	1	1	  0.00
F	43898	          F082	1	1	  0.00
C	44390	      Kapabacteria	0	27	  0.02
O	44391	        Kapabacteriales	27	27	  0.02
C	44392	      Kryptonia	0	4	  0.00
O	44393	        Kryptoniales	0	4	  0.00
F	44394	          BSV26	4	4	  0.00
C	44376	      Ignavibacteria	0	1	  0.00
O	44377	        Ignavibacteriales	0	1	  0.00
F	44386	          PHOS-HE36	1	1	  0.00
C	44402	      Rhodothermia	0	1	  0.00
O	44419	        Rhodothermales	0	1	  0.00
F	44420	          Rhodothermaceae	0	1	  0.00
G	44428	            uncultured	1	1	  0.00
P	43279	    Actinobacteriota	0	475	  0.28
C	43309	      Actinobacteria	3	419	  0.24
O	43416	        Micrococcales	2	216	  0.13
F	43490	          Microbacteriaceae	8	175	  0.10
G	43546	            Rhodoluna	62	62	  0.04
G	43534	            Microbacterium	34	34	  0.02
G	43532	            MWH-Ta3	16	16	  0.01
G	43501	            Candidatus Planktoluna	16	16	  0.01
G	43497	            Aurantimicrobium	8	8	  0.00
G	43509	            Curtobacterium	7	7	  0.00
G	43507	            Cryobacterium	5	5	  0.00
G	43498	            Candidatus Aquiluna	5	5	  0.00
G	43492	            Agrococcus	2	2	  0.00
G	43528	            Leucobacter	2	2	  0.00
G	43493	            Agromyces	2	2	  0.00
G	43537	            Mycetocola	1	1	  0.00
G	43536	            Microterricola	1	1	  0.00
G	43540	            Parafrigoribacterium	1	1	  0.00
G	43543	            Pseudoclavibacter	1	1	  0.00
G	43551	            Subtercola	1	1	  0.00
G	43527	            Leifsonia	1	1	  0.00
G	43553	            uncultured	1	1	  0.00
G	43503	            Clavibacter	1	1	  0.00
F	43554	          Micrococcaceae	8	29	  0.02
G	43570	            Pseudarthrobacter	7	7	  0.00
G	43565	            Micrococcus	5	5	  0.00
G	43556	            Arthrobacter	4	4	  0.00
G	43573	            Rothia	3	3	  0.00
G	43562	            Glutamicibacter	1	1	  0.00
G	43564	            Kocuria	1	1	  0.00
F	43468	          Intrasporangiaceae	2	7	  0.00
G	43486	            Tetrasphaera	1	1	  0.00
G	43485	            Terrabacter	1	1	  0.00
G	43475	            Knoellia	1	1	  0.00
G	43482	            Oryzihumus	1	1	  0.00
G	43481	            Ornithinimicrobium	1	1	  0.00
F	43460	          Dermatophilaceae	0	2	  0.00
G	43467	            uncultured	2	2	  0.00
F	43430	          Cellulomonadaceae	0	1	  0.00
G	43432	            Cellulomonas	1	1	  0.00
O	43376	        Frankiales	0	157	  0.09
F	43393	          Sporichthyaceae	14	155	  0.09
G	43397	            hgcI clade	136	136	  0.08
G	43394	            Candidatus Planktophila	5	5	  0.00
F	43382	          Frankiaceae	0	2	  0.00
G	43384	            Jatrophihabitans	2	2	  0.00
O	43640	        Propionibacteriales	0	15	  0.01
F	43641	          Nocardioidaceae	0	8	  0.00
G	43648	            Nocardioides	5	5	  0.00
G	43646	            Marmoricola	2	2	  0.00
G	43643	            Aeromicrobium	1	1	  0.00
F	43651	          Propionibacteriaceae	1	7	  0.00
G	43656	            Cutibacterium	3	3	  0.00
G	43664	            Micropruina	2	2	  0.00
G	43676	            uncultured	1	1	  0.00
O	43709	        Streptomycetales	0	14	  0.01
F	43710	          Streptomycetaceae	0	14	  0.01
G	43715	            Streptomyces	14	14	  0.01
O	43342	        Corynebacteriales	0	6	  0.00
F	43343	          Corynebacteriaceae	0	4	  0.00
G	43344	            Corynebacterium	4	4	  0.00
F	43352	          Mycobacteriaceae	0	2	  0.00
G	43354	            Mycobacterium	2	2	  0.00
O	43761	        uncultured	4	4	  0.00
O	43639	        PeM15	2	2	  0.00
O	43600	        Micromonosporales	0	2	  0.00
F	43601	          Micromonosporaceae	0	2	  0.00
G	43603	            Actinoplanes	1	1	  0.00
G	43616	            Micromonospora	1	1	  0.00
C	43280	      Acidimicrobiia	0	41	  0.02
O	43295	        Microtrichales	0	39	  0.02
F	43298	          Ilumatobacteraceae	0	23	  0.01
G	43299	            CL500-29 marine group	16	16	  0.01
G	43300	            Ilumatobacter	4	4	  0.00
G	43301	            uncultured	3	3	  0.00
F	43302	          Microtrichaceae	0	15	  0.01
G	43306	            uncultured	8	8	  0.00
G	43304	            IMCC26207	4	4	  0.00
G	43303	            Candidatus Microthrix	3	3	  0.00
F	43296	          Iamiaceae	0	1	  0.00
G	43297	            Iamia	1	1	  0.00
O	43281	        Acidimicrobiales	0	1	  0.00
F	43282	          Acidimicrobiaceae	0	1	  0.00
G	43287	            uncultured	1	1	  0.00
O	43294	        IMCC26256	1	1	  0.00
C	43805	      Thermoleophilia	0	14	  0.01
O	43810	        Solirubrobacterales	0	13	  0.01
F	43811	          67-14	11	11	  0.01
F	43812	          Solirubrobacteraceae	0	2	  0.00
G	43813	            Conexibacter	2	2	  0.00
O	43806	        Gaiellales	0	1	  0.00
F	43809	          uncultured	1	1	  0.00
C	43799	      MB-A2-108	1	1	  0.00
P	1672	    Firmicutes	1	471	  0.27
C	1859	      Clostridia	2	322	  0.19
O	45570	        Peptostreptococcales-Tissierellales	0	205	  0.12
F	45618	          Peptostreptococcaceae	4	198	  0.12
G	45631	            Romboutsia	136	136	  0.08
G	45626	            Paraclostridium	16	16	  0.01
G	45621	            Clostridioides	13	13	  0.01
G	45624	            Intestinibacter	9	9	  0.01
G	45634	            Terrisporobacter	6	6	  0.00
G	45628	            Peptoclostridium	4	4	  0.00
G	45637	            uncultured	4	4	  0.00
G	45633	            Tepidibacter	3	3	  0.00
G	45625	            Paeniclostridium	2	2	  0.00
G	45629	            Peptostreptococcus	1	1	  0.00
F	45579	          Anaerovoracaceae	0	2	  0.00
G	45581	            Anaerovorax	1	1	  0.00
G	45587	            [Eubacterium] nodatum group	1	1	  0.00
F	45594	          Caminicellaceae	0	2	  0.00
G	45595	            Caminicella	2	2	  0.00
G	45659	          uncultured	1	1	  0.00
G	45608	          Gottschalkia	1	1	  0.00
F	45604	          Fusibacteraceae	0	1	  0.00
G	45605	            Fusibacter	1	1	  0.00
O	1863	        Clostridiales	0	72	  0.04
F	25630	          Clostridiaceae	0	72	  0.04
G	45342	            Clostridium sensu stricto 1	64	64	  0.04
G	45346	            Clostridium sensu stricto 13	3	3	  0.00
G	45356	            Clostridium sensu stricto 5	2	2	  0.00
G	45365	            Sarcina	1	1	  0.00
G	45364	            Proteiniclasticum	1	1	  0.00
G	45353	            Clostridium sensu stricto 2	1	1	  0.00
O	45405	        Lachnospirales	0	22	  0.01
F	45409	          Lachnospiraceae	2	22	  0.01
G	45476	            Roseburia	2	2	  0.00
G	45416	            Agathobacter	2	2	  0.00
G	45422	            Blautia	2	2	  0.00
G	45433	            FD2005	1	1	  0.00
G	45430	            Dorea	1	1	  0.00
G	45454	            Lachnospiraceae NK4A136 group	1	1	  0.00
G	45428	            Cellulosilyticum	1	1	  0.00
G	45496	            [Ruminococcus] gauvreauii group	1	1	  0.00
G	45438	            Herbinix	1	1	  0.00
G	45447	            Lachnospira	1	1	  0.00
G	45421	            Anaerostipes	1	1	  0.00
G	45441	            Hungatella	1	1	  0.00
G	45418	            Anaerocolumna	1	1	  0.00
G	45502	            uncultured	1	1	  0.00
G	45415	            Acetitomaculum	1	1	  0.00
G	45468	            Marvinbryantia	1	1	  0.00
G	45462	            Lachnospiraceae UCG-008	1	1	  0.00
O	45508	        Oscillospirales	0	13	  0.01
F	45536	          Ruminococcaceae	0	5	  0.00
G	45552	            Ruminococcus	3	3	  0.00
G	45541	            Candidatus Soleaferrea	1	1	  0.00
G	45553	            Subdoligranulum	1	1	  0.00
F	45520	          Oscillospiraceae	1	4	  0.00
G	45521	            Colidextribacter	1	1	  0.00
G	45524	            NK4A214 group	1	1	  0.00
G	45530	            UCG-002	1	1	  0.00
F	45514	          Ethanoligenenaceae	0	2	  0.00
G	45516	            Ethanoligenens	2	2	  0.00
F	50175	          Hungateiclostridiaceae	0	2	  0.00
G	50186	            Ruminiclostridium	2	2	  0.00
O	45325	        Christensenellales	0	3	  0.00
F	45326	          Christensenellaceae	0	3	  0.00
G	45329	            Christensenellaceae R-7 group	3	3	  0.00
F	45385	        Gracilibacteraceae	0	2	  0.00
G	45387	          Lutispora	2	2	  0.00
O	45370	        Eubacteriales	0	1	  0.00
F	45376	          Eubacteriaceae	0	1	  0.00
G	45379	            Pseudoramibacter	1	1	  0.00
O	45505	        Monoglobales	0	1	  0.00
F	45506	          Monoglobaceae	0	1	  0.00
G	45507	            Monoglobus	1	1	  0.00
O	45563	        Peptococcales	0	1	  0.00
F	45564	          Peptococcaceae	0	1	  0.00
G	45569	            uncultured	1	1	  0.00
C	1673	      Bacilli	1	145	  0.08
O	1674	        Bacillales	1	62	  0.04
F	1680	          Bacillaceae	0	59	  0.03
G	1688	            Bacillus	59	59	  0.03
F	1753	          Planococcaceae	0	2	  0.00
G	1762	            Lysinibacillus	2	2	  0.00
O	1800	        Lactobacillales	1	52	  0.03
F	1836	          Lactobacillaceae	3	20	  0.01
G	50160	            Limosilactobacillus	13	13	  0.01
G	50169	            uncultured	1	1	  0.00
G	50167	            Secundilactobacillus	1	1	  0.00
G	50157	            Leuconostoc	1	1	  0.00
G	1837	            Lactobacillus	1	1	  0.00
F	45256	          Listeriaceae	0	18	  0.01
G	45258	            Listeria	18	18	  0.01
F	1828	          Enterococcaceae	0	10	  0.01
G	1831	            Enterococcus	10	10	  0.01
F	1850	          Streptococcaceae	0	2	  0.00
G	1853	            Streptococcus	2	2	  0.00
F	1811	          Carnobacteriaceae	0	1	  0.00
G	1826	            Trichococcus	1	1	  0.00
O	45284	        Staphylococcales	0	24	  0.01
F	45287	          Staphylococcaceae	0	24	  0.01
G	45295	            Staphylococcus	24	24	  0.01
O	45270	        Paenibacillales	0	2	  0.00
F	45271	          Paenibacillaceae	0	2	  0.00
G	45274	            Cohnella	1	1	  0.00
G	45277	            Paenibacillus	1	1	  0.00
O	45200	        Erysipelotrichales	0	2	  0.00
F	45214	          Erysipelotrichaceae	0	2	  0.00
G	45234	            Turicibacter	1	1	  0.00
G	45222	            Erysipelotrichaceae UCG-006	1	1	  0.00
O	45263	        Mycoplasmatales	0	1	  0.00
F	45264	          Mycoplasmataceae	0	1	  0.00
G	45266	            Candidatus Lumbricincola	1	1	  0.00
O	45189	        Entomoplasmatales	0	1	  0.00
F	45195	          Entomoplasmatales Incertae Sedis	0	1	  0.00
G	45196	            Candidatus Hepatoplasma	1	1	  0.00
C	2164	      Negativicutes	0	2	  0.00
O	45745	        Acidaminococcales	0	1	  0.00
F	45746	          Acidaminococcaceae	0	1	  0.00
G	45751	            uncultured	1	1	  0.00
O	45752	        Veillonellales-Selenomonadales	0	1	  0.00
F	45753	          Selenomonadaceae	1	1	  0.00
C	14398	      Limnochordia	0	1	  0.00
G	45724	        Hydrogenispora	1	1	  0.00
P	43853	    Armatimonadota	0	447	  0.26
C	43854	      Armatimonadia	0	446	  0.26
O	43855	        Armatimonadales	2	446	  0.26
F	43856	          Armatimonadaceae	0	444	  0.26
G	43857	            Armatimonas	444	444	  0.26
C	43867	      uncultured	1	1	  0.00
P	46698	    Verrucomicrobiota	0	241	  0.14
C	46771	      Verrucomicrobiae	2	218	  0.13
O	46847	        uncultured	146	146	  0.08
O	46791	        Opitutales	0	60	  0.03
F	46792	          Opitutaceae	0	44	  0.03
G	46797	            IMCC26134	32	32	  0.02
G	46798	            Lacunisphaera	6	6	  0.00
G	46799	            Opitutus	2	2	  0.00
G	46800	            uncultured	2	2	  0.00
G	46793	            Alterococcus	1	1	  0.00
G	46794	            Cephaloticoccus	1	1	  0.00
F	46801	          Puniceicoccaceae	3	16	  0.01
G	46803	            Cerasicoccus	4	4	  0.00
G	46805	            Lentimonas	2	2	  0.00
G	46807	            Pelagicoccus	2	2	  0.00
G	46809	            Verruc-01	2	2	  0.00
G	46804	            Coraliomargarita	1	1	  0.00
G	46806	            MB11C04 marine group	1	1	  0.00
G	46808	            Puniceicoccus	1	1	  0.00
O	46829	        Verrucomicrobiales	0	8	  0.00
F	46833	          Rubritaleaceae	3	6	  0.00
G	46836	            Luteolibacter	3	3	  0.00
F	46841	          Verrucomicrobiaceae	0	2	  0.00
G	46842	            Brevifollis	1	1	  0.00
G	46846	            uncultured	1	1	  0.00
O	46774	        Chthoniobacterales	0	1	  0.00
F	46775	          01D2Z36	1	1	  0.00
O	46812	        Pedosphaerales	0	1	  0.00
F	46813	          Pedosphaeraceae	0	1	  0.00
G	46821	            Oikopleura	1	1	  0.00
C	46766	      Omnitrophia	0	15	  0.01
O	46767	        Omnitrophales	1	15	  0.01
F	46768	          Omnitrophaceae	0	14	  0.01
G	46769	            Candidatus Omnitrophus	14	14	  0.01
C	46732	      Kiritimatiellae	0	4	  0.00
O	46740	        WCHB1-41	4	4	  0.00
C	46741	      Lentisphaeria	0	4	  0.00
O	46742	        Lentisphaerales	0	2	  0.00
F	46743	          Lentisphaeraceae	0	2	  0.00
G	46744	            Lentisphaera	2	2	  0.00
O	46756	        Victivallales	1	2	  0.00
F	46763	          Victivallaceae	0	1	  0.00
G	46764	            Victivallis	1	1	  0.00
P	50044	    Campylobacterota	0	172	  0.10
C	50045	      Campylobacteria	0	172	  0.10
O	50046	        Campylobacterales	0	172	  0.10
F	50047	          Arcobacteraceae	13	126	  0.07
G	50052	            Pseudarcobacter	41	41	  0.02
G	50053	            uncultured	26	26	  0.02
G	50048	            Arcobacter	24	24	  0.01
G	50049	            Halarcobacter	15	15	  0.01
G	50050	            Malaciobacter	6	6	  0.00
G	50051	            Poseidonibacter	1	1	  0.00
F	50070	          Sulfurimonadaceae	0	29	  0.02
G	50072	            Sulfurimonas	16	16	  0.01
G	50071	            Sulfuricurvum	13	13	  0.01
F	50074	          Sulfurospirillaceae	0	14	  0.01
G	50075	            Sulfurospirillum	14	14	  0.01
F	50081	          uncultured	2	2	  0.00
F	50076	          Sulfurovaceae	0	1	  0.00
G	50078	            Sulfurovum	1	1	  0.00
P	45909	    Myxococcota	0	80	  0.05
C	45932	      Polyangia	0	76	  0.04
O	45935	        Haliangiales	0	62	  0.04
F	45936	          Haliangiaceae	0	62	  0.04
G	45937	            Haliangium	62	62	  0.04
O	45948	        Polyangiales	0	10	  0.01
F	45965	          Sandaracinaceae	0	7	  0.00
G	45967	            uncultured	7	7	  0.00
F	45954	          Polyangiaceae	0	2	  0.00
G	45961	            Pajaroellobacter	2	2	  0.00
F	45952	          Phaselicystidaceae	0	1	  0.00
G	45953	            Phaselicystis	1	1	  0.00
O	45933	        Blfdi19	2	2	  0.00
O	45940	        Nannocystales	0	1	  0.00
F	45941	          Nannocystaceae	0	1	  0.00
G	45943	            Nannocystis	1	1	  0.00
O	45969	        UASB-TL25	1	1	  0.00
C	45910	      Myxococcia	0	4	  0.00
O	45911	        Myxococcales	0	4	  0.00
F	45915	          Myxococcaceae	0	4	  0.00
G	45925	            P3OB-42	3	3	  0.00
G	45929	            uncultured	1	1	  0.00
P	45985	    Nitrospirota	0	62	  0.04
C	45994	      Nitrospiria	0	62	  0.04
O	45995	        Nitrospirales	0	62	  0.04
F	45996	          Nitrospiraceae	0	62	  0.04
G	45997	            Nitrospira	62	62	  0.04
P	44430	    Bdellovibrionota	0	45	  0.03
C	44431	      Bdellovibrionia	0	27	  0.02
O	44438	        Bdellovibrionales	0	22	  0.01
F	44439	          Bdellovibrionaceae	0	22	  0.01
G	44441	            OM27 clade	22	22	  0.01
O	44432	        Bacteriovoracales	0	5	  0.00
F	44433	          Bacteriovoracaceae	0	5	  0.00
G	44437	            uncultured	3	3	  0.00
G	44434	            Bacteriovorax	1	1	  0.00
G	44436	            Peredibacter	1	1	  0.00
C	44443	      Oligoflexia	0	18	  0.01
O	44444	        0319-6G20	14	14	  0.01
O	44446	        Oligoflexales	0	4	  0.00
F	50040	          Oligoflexaceae	0	4	  0.00
G	50043	            uncultured	4	4	  0.00
P	45873	    Gemmatimonadota	0	21	  0.01
C	45876	      Gemmatimonadetes	0	21	  0.01
O	45877	        Gemmatimonadales	0	21	  0.01
F	45878	          Gemmatimonadaceae	0	21	  0.01
G	45881	            uncultured	21	21	  0.01
P	25752	    Patescibacteria	0	19	  0.01
C	25772	      Microgenomatia	0	10	  0.01
O	25776	        Candidatus Collierbacteria	4	4	  0.00
O	25782	        Candidatus Roizmanbacteria	4	4	  0.00
O	25780	        Candidatus Levybacteria	1	1	  0.00
O	25781	        Candidatus Pacebacteria	1	1	  0.00
C	25821	      Saccharimonadia	0	5	  0.00
O	25822	        Saccharimonadales	3	5	  0.00
F	25823	          Saccharimonadaceae	0	2	  0.00
G	25824	            Candidatus Saccharimonas	1	1	  0.00
G	46011	            TM7x	1	1	  0.00
C	25764	      Gracilibacteria	0	2	  0.00
O	25767	        Candidatus Peregrinibacteria	2	2	  0.00
C	25786	      Parcubacteria	0	2	  0.00
O	25801	        Candidatus Moranbacteria	2	2	  0.00
P	1385	    Chloroflexi	0	18	  0.01
C	1386	      Anaerolineae	0	15	  0.01
O	25133	        Caldilineales	0	8	  0.00
F	25134	          Caldilineaceae	0	8	  0.00
G	25137	            uncultured	8	8	  0.00
O	25120	        1-20	3	3	  0.00
O	1387	        Anaerolineales	0	1	  0.00
F	1388	          Anaerolineaceae	0	1	  0.00
G	1395	            uncultured	1	1	  0.00
O	25141	        RBG-13-54-9	1	1	  0.00
O	25142	        SBR1031	0	1	  0.00
F	25143	          A4b	1	1	  0.00
O	25146	        SJA-15	1	1	  0.00
C	1411	      Chloroflexia	0	2	  0.00
O	1413	        Chloroflexales	0	1	  0.00
F	1422	          Roseiflexaceae	0	1	  0.00
G	25157	            Kouleothrix	1	1	  0.00
O	25163	        Thermomicrobiales	0	1	  0.00
F	25165	          JG30-KF-CM45	1	1	  0.00
C	1448	      KD4-96	1	1	  0.00
P	44898	    Desulfobacterota	0	17	  0.01
C	45011	      Desulfuromonadia	0	9	  0.01
O	45012	        Bradymonadales	9	9	  0.01
C	44910	      Desulfobacteria	0	3	  0.00
O	44914	        Desulfobacterales	0	2	  0.00
F	44938	          Desulfosarcinaceae	0	2	  0.00
G	44952	            Sva0081 sediment group	2	2	  0.00
O	44911	        Desulfatiglandales	0	1	  0.00
F	44912	          Desulfatiglandaceae	0	1	  0.00
G	44913	            Desulfatiglans	1	1	  0.00
C	44955	      Desulfobulbia	0	2	  0.00
O	44956	        Desulfobulbales	0	2	  0.00
F	44957	          Desulfobulbaceae	0	1	  0.00
G	44960	            Desulfobulbus	1	1	  0.00
